X,Y,OBJECTID,NCESSCH,NMCNTY,SURVYEAR,STABR,LEAID,ST_LEAID,LEA_NAME,SCH_NAME,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,LZIP,LZIP4,PHONE,GSLO,GSHI,VIRTUAL,TOTFRL,FRELCH,REDLCH,PK,KG,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,TOTAL,MEMBER,AM,HI,BL,WH,HP,TR,FTE,LATCOD,LONCOD,ULOCALE,STUTERATIO,STITLEI,AMALM,AMALF,ASALM,ASALF,HIALM,HIALF,BLALM,BLALF,WHALM,WHALF,HPALM,HPALF,TRALM,TRALF,TOTMENROL,TOTFENROL,STATUS,UG,AE,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,SCHOOL_LEVEL,AS,CHARTER_TEXT,MAGNET_TEXT
-81.57448175,30.80266713,21187,1.30078E+11,Camden County,2017-2018,GA,1300780,GA-620,Camden County,Crooked River Elementary School,3570 Charlie Smith Sr Hwy,,,Saint Marys,GA,31558,    ,(912)673-6995,PK,5,Not a virtual school,284,206,78,30,103,85,107,65,92,100,,,,,,,,,582,582,4,68,99,362,0,44,30,30.802673,-81.574485,32-Town: Distant,19.4,Yes,3,1,4,1,37,31,53,46,197,165,0,0,26,18,320,262,1,,,Regular school,Currently operational ,Elementary,5,No,No
-81.65366773,30.79744713,21188,1.30078E+11,Camden County,2017-2018,GA,1300780,GA-620,Camden County,Matilda Harris Elementary School,1100 Lakes Blvd,,,Kingsland,GA,31548,    ,(912)729-2940,PK,5,Not a virtual school,296,207,89,32,76,83,104,99,110,95,,,,,,,,,599,599,2,56,133,342,1,54,35,30.797453,-81.653671,32-Town: Distant,17.11,Yes,1,1,10,1,33,23,65,68,177,165,1,0,24,30,311,288,1,,,Regular school,Currently operational ,Elementary,11,No,No
-81.67737972,30.84875212,21189,1.30078E+11,Camden County,2017-2018,GA,1300780,GA-620,Camden County,Mamie Lou Gross Elementary School,277 Roberts Path,,,Woodbine,GA,31569,    ,(912)576-4800,PK,5,Not a virtual school,311,290,21,31,87,91,72,91,78,98,,,,,,,,,548,548,1,26,179,287,0,53,37,30.848758,-81.677383,41-Rural: Fringe,14.81,Yes,0,1,0,2,15,11,81,98,166,121,0,0,30,23,292,256,1,,,Regular school,Currently operational ,Elementary,2,No,No
-81.22799979,32.34681176,21190,1.30198E+11,Effingham County,2017-2018,GA,1301980,GA-651,Effingham County,Ebenezer Middle School,1100 Ebenezer Rd,,,Rincon,GA,31326,    ,(912)754-7757,6,8,Not a virtual school,309,261,48,,,,,,,,336,280,258,,,,,,874,874,0,74,148,595,0,46,53.70000076,32.346818,-81.228003,41-Rural: Fringe,16.28,Not Applicable,0,0,2,9,45,29,81,67,320,275,0,0,20,26,468,406,1,,,Regular school,Currently operational ,Middle,11,No,No
-81.24313579,32.26142178,21191,1.30198E+11,Effingham County,2017-2018,GA,1301980,GA-651,Effingham County,Blandford Elementary School,4650 McCall Rd,,,Rincon,GA,31326,    ,(912)826-4200,PK,5,Not a virtual school,306,245,61,75,113,94,108,103,129,120,,,,,,,,,742,742,0,76,166,447,0,39,51.90000153,32.261428,-81.243139,41-Rural: Fringe,14.3,Not Applicable,0,0,8,6,34,42,89,77,229,218,0,0,20,19,380,362,1,,,Regular school,Currently operational ,Elementary,14,No,No
-81.31185978,31.93932086,21192,1.30057E+11,Bryan County,2017-2018,GA,1300570,GA-615,Bryan County,Richmond Hill Primary School,471 Frances Meeks Way,,,Richmond Hill,GA,31324,    ,(912)459-5080,PK,1,Not a virtual school,240,175,65,120,322,321,,,,,,,,,,,,,763,763,3,63,100,521,4,43,48.40000153,31.939327,-81.311863,21-Suburb: Large,15.76,Not Applicable,3,0,18,11,27,36,45,55,262,259,1,3,24,19,380,383,1,,,Regular school,Currently operational ,Elementary,29,No,No
-81.52763071,32.14171982,21193,1.30057E+11,Bryan County,2017-2018,GA,1300570,GA-615,Bryan County,Lanier Primary School,6024 US Highway 280 E,,,Pembroke,GA,31321,    ,(912)626-5020,PK,2,Not a virtual school,345,291,54,95,140,148,133,,,,,,,,,,,,516,516,1,18,101,370,0,25,35.59999847,32.141726,-81.527634,42-Rural: Distant,14.49,Yes,0,1,1,0,8,10,53,48,203,167,0,0,10,15,275,241,1,,,Regular school,Currently operational ,Elementary,1,No,No
-81.31607678,31.92556786,21194,1.30057E+11,Bryan County,2017-2018,GA,1300570,GA-615,Bryan County,Richmond Hill High School,1 Wildcat Dr,,,Richmond Hill,GA,31324,    ,(912)459-5151,9,12,Not a virtual school,500,336,164,,,,,,,,,,,602,543,529,494,,2168,2168,3,185,365,1412,5,120,120.0999985,31.925574,-81.31608,21-Suburb: Large,18.05,Not Applicable,1,2,40,38,90,95,192,173,724,688,2,3,59,61,1108,1060,1,,,Regular school,Currently operational ,High,78,No,No
-81.60656069,32.14553482,21195,1.30057E+11,Bryan County,2017-2018,GA,1300570,GA-615,Bryan County,Bryan County Elementary School,250 Payne Dr,,,Pembroke,GA,31321,    ,(912)626-5033,3,5,Not a virtual school,330,275,55,,,,,126,187,153,,,,,,,,,466,466,0,15,98,322,0,25,39.5,32.145541,-81.606564,42-Rural: Distant,11.8,Yes,0,0,5,1,9,6,48,50,167,155,0,0,8,17,237,229,1,,,Regular school,Currently operational ,Elementary,6,No,No
-81.31219678,31.84839388,21196,1.30057E+11,Bryan County,2017-2018,GA,1300570,GA-615,Bryan County,Richmond Hill Middle School,503 Warren Hill Drive,,,Richmond Hill,GA,31324,    ,(912)459-5130,6,8,Not a virtual school,405,291,114,,,,,,,,513,558,555,,,,,,1626,1626,5,135,226,1106,3,89,96.19999695,31.8484,-81.3122,41-Rural: Fringe,16.9,Not Applicable,4,1,30,32,63,72,105,121,566,540,2,1,46,43,816,810,1,,,Regular school,Currently operational ,Middle,62,No,No
-81.31237778,31.93714986,21197,1.30057E+11,Bryan County,2017-2018,GA,1300570,GA-615,Bryan County,Dr. George Washington Carver Elementary School,476 Frances Meeks Way,,,Richmond Hill,GA,31324,    ,(912)459-5111,4,5,Not a virtual school,268,197,71,,,,,,379,363,,,,,,,,,742,742,3,73,157,434,10,39,49.29999924,31.937156,-81.312381,21-Suburb: Large,15.05,Not Applicable,3,0,20,6,39,34,89,68,224,210,2,8,18,21,395,347,1,,,Regular school,Currently operational ,Elementary,26,No,No
-81.31341878,31.93678986,21198,1.30057E+11,Bryan County,2017-2018,GA,1300570,GA-615,Bryan County,Richmond Hill Elementary School,473 Frances Meeks Way,,,Richmond Hill,GA,31324,    ,(912)459-5100,2,3,Not a virtual school,267,202,65,,,,341,366,,,,,,,,,,,707,707,1,54,114,470,2,40,47.79999924,31.936796,-81.313422,21-Suburb: Large,14.79,Not Applicable,1,0,8,18,26,28,66,48,235,235,1,1,22,18,359,348,1,,,Regular school,Currently operational ,Elementary,26,No,No
-81.60821268,32.14939982,21199,1.30057E+11,Bryan County,2017-2018,GA,1300570,GA-615,Bryan County,Bryan County Middle School,600 Payne Dr,,,Pembroke,GA,31321,    ,(912)626-5050,6,8,Not a virtual school,338,281,57,,,,,,,,152,166,150,,,,,,468,468,0,13,103,325,1,24,33.5,32.149406,-81.608216,42-Rural: Distant,13.97,Yes,0,0,1,1,6,7,55,48,174,151,1,0,13,11,250,218,1,,,Regular school,Currently operational ,Middle,2,No,No
-81.60942668,32.14945782,21200,1.30057E+11,Bryan County,2017-2018,GA,1300570,GA-615,Bryan County,Bryan County High School,1234 Camellia Dr,,,Pembroke,GA,31321,    ,(912)626-5060,9,12,Not a virtual school,353,287,66,,,,,,,,,,,154,152,138,120,,564,564,0,14,127,393,2,26,39.29999924,32.149464,-81.60943,42-Rural: Distant,14.35,Not Applicable,0,0,2,0,6,8,68,59,208,185,1,1,13,13,298,266,1,,,Regular school,Currently operational ,High,2,No,No
-81.2286438,31.97580485,21201,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Georgetown School,1516 King George Blvd,,,Savannah,GA,31419,    ,(912)395-3475,PK,8,Not a virtual school,347,287,60,11,61,66,73,83,110,84,84,69,92,,,,,,733,733,2,47,365,236,1,60,61,31.975811,-81.228647,21-Suburb: Large,12.02,No,0,2,9,13,26,21,180,185,130,106,1,0,34,26,380,353,1,,,Regular school,Currently operational ,Elementary,22,No,No
-81.11809783,32.04582583,21202,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,DeRenne Middle School,1009 Clinch St,,,Savannah,GA,31405,    ,(912)395-5900,6,8,Not a virtual school,529,509,20,,,,,,,,247,204,200,,,,,,651,651,2,11,591,16,0,29,45.29999924,32.045832,-81.118101,12-City: Mid-size,14.37,Yes,0,2,0,2,4,7,293,298,4,12,0,0,15,14,316,335,1,,,Regular school,Currently operational ,Middle,2,No,No
-80.98477487,32.00943183,21203,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Howard Elementary School,115 Wilmington Island Rd,,,Savannah,GA,31410,    ,(912)395-3925,PK,5,Not a virtual school,171,148,23,65,91,86,93,113,95,96,,,,,,,,,639,639,3,22,38,523,2,20,53,32.009438,-80.984778,21-Suburb: Large,12.06,Not Applicable,2,1,11,20,12,10,21,17,290,233,1,1,13,7,350,289,1,,,Regular school,Currently operational ,Elementary,31,No,No
-81.10370084,32.01823083,21204,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Heard Elementary School,414 Lee Blvd,,,Savannah,GA,31405,    ,(912)395-6630,PK,5,Not a virtual school,343,296,47,46,101,105,104,89,92,102,,,,,,,,,639,639,0,39,383,160,2,41,45,32.018237,-81.103704,12-City: Mid-size,14.2,Not Applicable,0,0,5,9,22,17,190,193,80,80,1,1,20,21,318,321,1,,,Regular school,Currently operational ,Elementary,14,No,No
-81.10614383,32.06812882,21205,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Gadsden Elementary School,919 May St,,,Savannah,GA,31415,    ,(912)395-5940,PK,5,Not a virtual school,591,580,11,26,112,87,85,117,114,70,,,,,,,,,611,611,1,2,591,6,0,10,41,32.068135,-81.106147,12-City: Mid-size,14.9,Yes,0,1,1,0,0,2,282,309,6,0,0,0,2,8,291,320,1,,,Regular school,Currently operational ,Elementary,1,No,No
-81.12747683,32.08599582,21206,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Otis J Brock III Elementary School,1804 Stratford St,,,Savannah,GA,31415,    ,(912)395-5300,PK,5,Not a virtual school,523,518,5,72,81,71,83,91,86,82,,,,,,,,,566,566,1,19,525,9,0,11,40.09999847,32.086002,-81.12748,12-City: Mid-size,14.11,Yes,0,1,1,0,8,11,277,248,4,5,0,0,6,5,296,270,1,,,Regular school,Currently operational ,Elementary,1,No,No
-81.11916783,32.04887383,21207,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Spencer Elementary School,3609 Hopkins St,,,Savannah,GA,31405,    ,(912)395-2500,PK,5,Not a virtual school,414,398,16,70,62,67,50,73,82,51,,,,,,,,,455,455,0,4,432,3,0,12,32,32.04888,-81.119171,12-City: Mid-size,14.22,Yes,0,0,3,1,3,1,231,201,2,1,0,0,7,5,246,209,1,,,Regular school,Currently operational ,Elementary,4,No,No
-81.14076683,31.99310784,21208,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Largo-Tibet Elementary School,430 Tibet Ave,,,Savannah,GA,31406,    ,(912)395-3450,PK,5,Not a virtual school,471,430,41,49,95,102,105,103,123,89,,,,,,,,,666,666,6,42,510,71,3,27,47.59999847,31.993114,-81.14077,12-City: Mid-size,13.99,Yes,3,3,5,2,25,17,254,256,42,29,1,2,12,15,342,324,1,,,Regular school,Currently operational ,Elementary,7,No,No
-81.08483384,32.06595482,21209,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Hubert Middle School,768 Grant St,,,Savannah,GA,31401,    ,(912)395-5235,6,8,Not a virtual school,407,387,20,,,,,,,,190,171,146,,,,,,507,507,0,15,463,8,0,21,41.79999924,32.065961,-81.084837,12-City: Mid-size,12.13,Yes,0,0,0,0,10,5,259,204,6,2,0,0,13,8,288,219,1,,,Regular school,Currently operational ,Middle,0,No,No
-81.18574481,32.04735183,21210,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Gould Elementary School,4910 Pineland Dr,,,Savannah,GA,31405,    ,(912)395-5400,PK,5,Not a virtual school,535,495,40,60,119,111,124,128,122,140,,,,,,,,,804,804,3,171,326,236,2,59,56,32.047358,-81.185748,41-Rural: Fringe,14.36,Yes,1,2,2,5,89,82,176,150,127,109,1,1,30,29,426,378,1,,,Regular school,Currently operational ,Elementary,7,No,No
-81.11669683,32.05438483,21211,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Beach High School,3001 Hopkins St,,,Savannah,GA,31405,    ,(912)395-5330,9,12,Not a virtual school,642,593,49,,,,,,,,,,,342,295,194,162,,993,993,2,41,864,47,0,36,58.40000153,32.054391,-81.1167,12-City: Mid-size,17,Yes,2,0,1,2,19,22,395,469,32,15,0,0,13,23,462,531,1,,,Regular school,Currently operational ,High,3,No,No
-81.12700483,31.99104184,21212,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,White Bluff Elementary School,9902 White Bluff Rd,,,Savannah,GA,31406,    ,(912)395-3325,PK,5,Not a virtual school,503,457,46,55,88,105,100,114,98,100,,,,,,,,,660,660,0,52,480,76,8,29,50,31.991048,-81.127008,12-City: Mid-size,13.2,Yes,0,0,10,5,28,24,238,242,47,29,5,3,15,14,343,317,1,,,Regular school,Currently operational ,Elementary,15,No,No
-81.06972885,32.03235583,21213,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Myers Middle School,2025 E 52nd St,,,Savannah,GA,31404,    ,(912)395-6600,6,8,Not a virtual school,412,393,19,,,,,,,,209,173,170,,,,,,552,552,0,23,449,31,2,42,40.20000076,32.032362,-81.069732,12-City: Mid-size,13.73,Yes,0,0,2,3,14,9,231,218,20,11,2,0,24,18,293,259,1,,,Regular school,Currently operational ,Middle,5,No,No
-81.05855185,32.03220483,21214,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Johnson High School,3012 Sunset Blvd,,,Savannah,GA,31404,    ,(912)395-6400,9,12,Not a virtual school,463,420,43,,,,,,,,,,,300,171,169,115,,755,755,2,23,658,43,0,23,57.5,32.032211,-81.058555,21-Suburb: Large,13.13,Yes,0,2,5,1,12,11,301,357,24,19,0,0,11,12,353,402,1,,,Regular school,Currently operational ,High,6,No,No
-81.10117684,32.03651583,21215,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Jacob G. Smith Elementary School,210 Lamara Dr,,,Savannah,GA,31405,    ,(912)395-6530,PK,5,Not a virtual school,188,162,26,27,66,81,78,89,88,76,,,,,,,,,505,505,1,21,231,222,0,23,39.5,32.036522,-81.10118,12-City: Mid-size,12.78,Not Applicable,1,0,5,2,12,9,114,117,110,112,0,0,15,8,257,248,1,,,Regular school,Currently operational ,Elementary,7,No,No
-81.11337583,32.03081283,21216,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Pulaski Elementary SChool,1001 Tibet Ave,,,Savannah,GA,31419,    ,(912)395-6466,PK,5,Not a virtual school,404,324,80,55,108,104,124,90,114,95,,,,,,,,,690,690,4,151,308,189,0,30,48,32.030819,-81.113379,12-City: Mid-size,14.38,Yes,3,1,1,7,72,79,167,141,99,90,0,0,16,14,358,332,1,,,Regular school,Currently operational ,Elementary,8,No,No
-81.16210282,32.11073182,21217,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Mercer Middle School,201 Rommel Ave,,,Garden City,GA,31408,    ,(912)395-6700,6,8,Not a virtual school,268,261,7,,,,,,,,128,128,98,,,,,,354,354,1,83,229,25,1,14,30.70000076,32.110738,-81.162106,21-Suburb: Large,11.53,Yes,1,0,0,1,43,40,127,102,8,17,0,1,4,10,183,171,1,,,Regular school,Currently operational ,Middle,1,No,No
-81.08319584,32.02241683,21218,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Jenkins High School,1800 E de Renne Ave,,,Savannah,GA,31406,    ,(912)395-6300,9,12,Not a virtual school,499,445,54,,,,,,,,,,,387,280,193,199,,1059,1059,4,64,658,226,0,67,73.90000153,32.022423,-81.083199,12-City: Mid-size,14.33,Not Applicable,2,2,25,15,38,26,352,306,152,74,0,0,39,28,608,451,1,,,Regular school,Currently operational ,High,40,No,No
-81.11484183,32.01678784,21219,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Hodge Elementary School,975 Clinch Street,,,Savannah,GA,31405,    ,(912)395-5200,PK,5,Not a virtual school,443,431,12,47,67,89,78,90,81,85,,,,,,,,,537,537,1,10,507,10,0,9,35,32.016794,-81.114845,12-City: Mid-size,15.34,Yes,0,1,0,0,8,2,267,240,6,4,0,0,3,6,284,253,1,,,Regular school,Currently operational ,Elementary,0,No,No
-81.12583583,32.06390883,21220,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Butler Elementary School,1909 Cynthia St,,,Savannah,GA,31415,    ,(912)395-2525,PK,5,Not a virtual school,460,434,26,48,75,80,90,102,98,99,,,,,,,,,592,592,2,29,535,16,0,10,40,32.063915,-81.125839,12-City: Mid-size,14.8,Yes,1,1,0,0,14,15,266,269,8,8,0,0,6,4,295,297,1,,,Regular school,Currently operational ,Elementary,0,No,No
-81.11651084,31.99604684,21221,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,The STEM Academy at Bartlett,207 Montgomery Xrd,,,Savannah,GA,31406,    ,(912)395-3500,6,8,Not a virtual school,198,163,35,,,,,,,,235,232,236,,,,,,703,703,0,69,197,357,2,50,47.29999924,31.996053,-81.116514,12-City: Mid-size,14.86,Not Applicable,0,0,17,11,44,25,108,89,228,129,1,1,29,21,427,276,1,,,Regular school,Currently operational ,Middle,28,No,No
-81.14474683,31.97480585,21222,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Windsor Forest Elementary School,414 Briarcliff Cir,,,Savannah,GA,31419,    ,(912)395-3353,PK,5,Not a virtual school,450,414,36,54,74,80,82,81,87,73,,,,,,,,,531,531,4,41,328,101,1,44,47,31.974812,-81.14475,12-City: Mid-size,11.3,Yes,1,3,6,6,18,23,177,151,39,62,1,0,25,19,267,264,1,,,Regular school,Currently operational ,Elementary,12,No,No
-81.15916082,32.14143281,21223,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Port Wentworth Elementary School,507 S Coastal Hwy,,,Port Wentworth,GA,31407,    ,(912)395-6742,PK,2,Not a virtual school,411,365,46,150,188,158,155,,,,,,,,,,,,651,651,5,126,327,148,1,37,47,32.141439,-81.159164,21-Suburb: Large,13.85,Yes,2,3,4,3,69,57,174,153,82,66,0,1,20,17,351,300,1,,,Regular school,Currently operational ,Elementary,7,No,No
-81.10433784,31.97795884,21224,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Hesse School,9116 Whitefield Ave,,,Savannah,GA,31406,    ,(912)395-6440,PK,8,Not a virtual school,499,429,70,57,141,130,152,156,165,146,142,108,103,,,,,,1300,1300,8,232,256,711,5,46,79.5,31.977965,-81.104341,21-Suburb: Large,16.35,Not Applicable,6,2,21,21,122,110,131,125,353,358,2,3,28,18,663,637,1,,,Regular school,Currently operational ,Elementary,42,No,No
-81.12409783,32.03431383,21225,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Haven Elementary School,5111 Dillon Ave,,,Savannah,GA,31405,    ,(912)395-6501,PK,5,Not a virtual school,346,340,6,46,55,64,66,66,57,56,,,,,,,,,410,410,0,2,394,8,0,6,31,32.03432,-81.124101,12-City: Mid-size,13.23,Yes,0,0,0,0,2,0,193,201,2,6,0,0,4,2,201,209,1,,,Regular school,Currently operational ,Elementary,0,No,No
-81.09745784,32.04675683,21226,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Ellis Elementary School,220 E 49th St,,,Savannah,GA,31405,    ,(912)395-5470,PK,8,Not a virtual school,155,117,38,44,55,50,72,61,46,63,51,43,36,,,,,,521,521,2,21,180,278,1,32,42,32.046763,-81.097461,12-City: Mid-size,12.4,Not Applicable,2,0,3,4,9,12,87,93,136,142,1,0,11,21,249,272,1,,,Regular school,Currently operational ,Elementary,7,No,No
-81.30032078,32.12766782,21227,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Bloomingdale Elementary School,101 E Main St,,,Bloomingdale,GA,31302,    ,(912)395-3680,PK,5,Not a virtual school,203,172,31,45,60,56,53,49,52,41,,,,,,,,,356,356,1,26,39,254,1,21,28.79999924,32.127674,-81.300324,21-Suburb: Large,12.36,Not Applicable,0,1,4,10,8,18,22,17,136,118,0,1,13,8,183,173,1,,,Regular school,Currently operational ,Elementary,14,No,No
-81.25191179,32.12095882,21228,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Pooler Elementary School,308 Holly Ave,,,Pooler,GA,31322,    ,(912)395-3625,PK,5,Not a virtual school,237,210,27,47,68,78,66,68,66,73,,,,,,,,,466,466,6,69,126,215,0,41,38,32.120965,-81.251915,21-Suburb: Large,12.26,Yes,2,4,7,2,42,27,74,52,123,92,0,0,23,18,271,195,1,,,Regular school,Currently operational ,Elementary,9,No,No
-81.06409185,31.98003084,21229,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Isle of Hope School,100 Parkersburg Rd,,,Savannah,GA,31406,    ,(912)395-6555,PK,8,Not a virtual school,588,523,65,60,87,65,87,93,85,86,83,86,85,,,,,,817,817,0,22,558,182,2,39,59,31.980037,-81.064095,21-Suburb: Large,13.85,Yes,0,0,8,6,10,12,276,282,99,83,2,0,19,20,414,403,1,,,Regular school,Currently operational ,Elementary,14,No,No
-81.15688782,32.10656382,21230,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Groves High School,100 Wheathill Road,,,Savannah,GA,31408,    ,(912)395-2520,9,12,Not a virtual school,380,351,29,,,,,,,,,,,260,172,126,98,,656,656,1,102,468,57,0,22,53.40000153,32.10657,-81.156891,21-Suburb: Large,12.28,Yes,1,0,5,1,50,52,241,227,33,24,0,0,13,9,343,313,1,,,Regular school,Currently operational ,High,6,No,No
-81.15227983,31.97683085,21231,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Windsor Forest High School,12419 Largo Dr,,,Savannah,GA,31419,    ,(912)395-3400,9,12,Not a virtual school,558,478,80,22,,,,,,,,,,377,294,228,197,,1118,1118,5,115,753,155,2,69,70.40000153,31.976837,-81.152283,12-City: Mid-size,15.88,Not Applicable,2,3,9,10,56,59,382,371,80,75,0,2,30,39,559,559,1,,,Regular school,Currently operational ,High,19,No,No
-81.16711782,32.09090282,21232,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Garden City Elementary School,4037 Kessler Ave,,,Garden City,GA,31408,    ,(912)395-6820,PK,5,Not a virtual school,325,317,8,1,73,57,75,77,73,92,,,,,,,,,448,448,3,235,118,80,0,9,40,32.090909,-81.167121,21-Suburb: Large,11.2,Yes,2,1,0,3,122,113,59,59,39,41,0,0,6,3,228,220,1,,,Regular school,Currently operational ,Elementary,3,No,No
-81.01268486,32.04120983,21233,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Coastal Middle School,4595 US Highway 80 E,,,Savannah,GA,31410,    ,(912)395-3950,6,8,Not a virtual school,218,191,27,,,,,,,,250,227,242,,,,,,719,719,0,31,180,432,0,38,56.29999924,32.041216,-81.012688,21-Suburb: Large,12.77,Not Applicable,0,0,22,16,16,15,87,93,223,209,0,0,18,20,366,353,1,,,Regular school,Currently operational ,Middle,38,No,No
-81.01055886,32.03985383,21234,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,Marshpoint Elementary School,135 Whitemarsh Island Rd,,,Savannah,GA,31410,    ,(912)395-4000,PK,5,Not a virtual school,335,298,37,34,120,122,134,139,155,141,,,,,,,,,845,845,2,31,264,453,1,46,62,32.03986,-81.010562,21-Suburb: Large,13.63,Not Applicable,0,2,23,25,15,16,126,138,241,212,1,0,24,22,430,415,1,,,Regular school,Currently operational ,Elementary,48,No,No
-81.08628384,32.07082582,21235,1.30102E+11,Chatham County,2017-2018,GA,1301020,GA-625,Savannah-Chatham County,East Broad Street School,400 E Broad St,,,Savannah,GA,31401,    ,(912)395-5500,PK,8,Not a virtual school,483,470,13,47,66,76,58,73,48,50,43,38,46,,,,,,545,545,2,0,499,21,1,21,44.5,32.070832,-81.086287,12-City: Mid-size,12.25,Yes,2,0,1,0,0,0,257,242,10,11,0,1,11,10,281,264,1,,,Regular school,Currently operational ,Elementary,1,No,No
