X,Y,OBJECTID,NCESSCH,SURVYEAR,STABR,LEAID,ST_LEAID,LEA_NAME,SCH_NAME,LSTREET1,LSTREET2,LCITY,LSTATE,LZIP,LZIP4,PHONE,GSLO,GSHI,VIRTUAL,TOTFRL,FRELCH,REDLCH,PK,KG,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,TOTAL,MEMBER,AM,HI,BL,WH,HP,TR,FTE,LATCOD,LONCOD,ULOCALE,NMCNTY,STUTERATIO,TITLEI,STITLEI,AMALM,AMALF,ASALM,ASALF,HIALM,HIALF,BLALM,BLALF,WHALM,WHALF,HPALM,HPALF,TRALM,TRALF,TOTMENROL,TOTFENROL,STATUS,UG,AE,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,SCHOOL_LEVEL,AS,CHARTER_TEXT,MAGNET_TEXT
-9347684.624,4026671.387,89543,1.30255E+11,2018-2019,GA,1302550,GA-667,Gwinnett County,Gwinnett Online Campus,713 Hi Hope Rd,,Lawrenceville,GA,30043,    ,(770)326-8082,4,12,Full Virtual,51,42,9,,,,,,12,15,33,43,50,48,50,65,162,,478,478,0,87,121,220,2,22,33.70000076,33.984154,-83.97177,21-Suburb: Large,Gwinnett County,14.2,Not Applicable,Not Applicable,0,0,11,15,36,51,52,69,106,114,0,2,12,10,217,261,1,,,Regular school,Currently operational ,Other,26,No,No
-9297704.999,4104749.457,89544,1.30258E+11,2018-2019,GA,1302580,GA-668,Habersham County,Hilliard A. Wilbanks Middle School,3115 Demorest Mount Airy Hwy,,Demorest,GA,30535,    ,(706)778-0830,6,8,Not Virtual,358,292,66,,,,,,,,157,167,191,,,,,,515,515,0,190,21,261,0,13,34.09999847,34.563673,-83.522715,41-Rural: Fringe,Habersham County,15.1,1-Yes,1-Yes,0,0,13,17,85,105,8,13,115,146,0,0,7,6,228,287,1,,,Regular school,Currently operational ,Middle,30,No,No
-9452963.891,4150344.569,89545,1.3057E+11,2018-2019,GA,1305700,GA-755,Whitfield County,Coahulla Creek High School,3361 Crow Rd NE,,Dalton,GA,30721,    ,(706)694-4900,9,12,Not Virtual,633,523,110,,,,,,,,,,,309,270,271,210,,1060,1060,4,360,21,633,1,30,52.20000076,34.900326,-84.917447,41-Rural: Fringe,Whitfield County,20.3,Not Applicable,Not Applicable,2,2,7,4,189,171,10,11,341,292,0,1,18,12,567,493,1,,,Regular school,Currently operational ,High,11,No,No
-9412639.112,3975499.676,90783,1.30003E+11,2018-2019,GA,1300026,GA-891,Department of Juvenile Justice,Atlanta Youth Detention Center,5651 Stonewall Tell Rd,,College Park,GA,30349,    ,(404)656-4522,8,11,Not Virtual,3,-1,-1,,,,,,,,,,5,7,5,10,,,27,27,0,0,24,3,0,0,9,33.602119,-84.555209,21-Suburb: Large,Fulton County,3,1-Yes,1-Yes,0,0,0,0,0,0,24,0,3,0,0,0,0,0,27,0,1,,,Special education school,Currently operational ,Secondary,0,No,No
-9399226.961,3994228.247,90784,1.30012E+11,2018-2019,GA,1300120,GA-761,Atlanta Public Schools,KIPP Strive Primary,1448 Lucile Ave SW,,Atlanta,GA,30310,    ,(404)924-6310,KG,4,Not Virtual,506,506,0,,96,102,99,106,103,,,,,,,,,,506,506,0,9,488,3,0,5,29,33.742119,-84.434679,11-City: Large,Fulton County,17.4,1-Yes,1-Yes,0,0,1,0,1,8,239,249,1,2,0,0,5,0,247,259,1,,,Regular school,Currently operational ,Elementary,1,Yes,No
-9431833.299,3706121.634,90785,1.30075E+11,2018-2019,GA,1300750,GA-619,Calhoun County,Calhoun County High School,700 Manry St,,Edison,GA,39846,    ,(229)213-0148,9,12,Not Virtual,181,181,0,,,,,,,,,,,41,50,45,45,,181,181,0,2,178,1,0,0,11.80000019,31.563249,-84.727666,43-Rural: Remote,Calhoun County,15.3,1-Yes,1-Yes,0,0,0,0,2,0,87,91,1,0,0,0,0,0,90,91,1,,,Regular school,Currently operational ,High,0,No,No
-9431853.682,3705994.05,90786,1.30075E+11,2018-2019,GA,1300750,GA-619,Calhoun County,Calhoun County Middle School,18772 Hartford St,,Edison,GA,39846,    ,(229)213-0146,6,8,Not Virtual,137,137,0,,,,,,,,53,38,46,,,,,,137,137,0,4,129,4,0,0,7,31.562272,-84.727834,43-Rural: Remote,Calhoun County,19.6,1-Yes,1-Yes,0,0,0,0,1,3,75,54,3,1,0,0,0,0,79,58,1,,,Regular school,Currently operational ,Middle,0,No,No
-9467510.707,3970875.292,90787,1.30084E+11,2018-2019,GA,1300840,GA-622,Carroll County,GOAL Program,1075 Newnan Rd,,Carrollton,GA,30116,    ,(770)830-5012,N ,N ,Not Virtual,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,4,33.567459,-85.048082,31-Town: Fringe,Carroll County,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,-2,-2,1,,,Alternative/other school,Currently operational ,Not applicable,,No,No
-9052522.19,3773145.141,90788,1.30102E+11,2018-2019,GA,1301020,GA-625,Savannah-Chatham County,New Hampstead High School,2451 Little Neck Rd,,Bloomingdale,GA,31302,    ,(912)395-6789,9,12,Not Virtual,599,488,111,,,,,,,,,,,438,328,251,310,,1327,1327,5,166,671,369,1,76,71.90000153,32.07489,-81.320272,41-Rural: Fringe,Chatham County,18.5,Not Applicable,Not Applicable,2,3,24,15,93,73,357,314,194,175,1,0,45,31,716,611,1,,,Regular school,Currently operational ,High,39,No,No
-9422280.369,4040716.357,90789,1.30111E+11,2018-2019,GA,1301110,GA-628,Cherokee County,Clark Creek Elementary School,3219 Hunt Rd,,Acworth,GA,30102,    ,(770)721-5800,PK,5,Not Virtual,557,468,89,26,216,198,205,180,222,187,,,,,,,,,1234,1234,0,267,197,630,4,68,80,34.088539,-84.641833,21-Suburb: Large,Cherokee County,15.4,1-Yes,1-Yes,0,0,42,26,146,121,97,100,333,297,2,2,38,30,658,576,1,,,Regular school,Currently operational ,Elementary,68,No,No
-9376764.667,3995535.651,90790,1.30174E+11,2018-2019,GA,1301740,GA-644,DeKalb County,DeKalb Preparatory Academy Charter,1402 Austin Dr,,Decatur,GA,30032,    ,(404)492-5061,KG,8,Not Virtual,398,348,50,,57,62,56,57,60,60,61,50,56,,,,,,519,519,0,12,495,2,0,5,36,33.751756,-84.232926,21-Suburb: Large,DeKalb County,14.4,1-Yes,1-Yes,0,0,1,4,4,8,246,249,1,1,0,0,3,2,255,264,1,,,Regular school,Currently operational ,Elementary,5,Yes,No
-9223163.609,4044211.843,90791,1.30201E+11,2018-2019,GA,1302010,GA-652,Elbert County,Paul J. Blackwell Learning Center,373 Campbell St,,Elberton,GA,30635,    ,(706)213-4400,PK,PK,Not Virtual,154,154,0,165,,,,,,,,,,,,,,,165,165,0,13,77,62,0,13,10,34.114554,-82.853133,41-Rural: Fringe,Elbert County,16.5,Not Applicable,Not Applicable,0,0,0,0,9,4,43,34,39,23,0,0,4,9,95,70,1,,,Regular school,Currently operational ,Prekindergarten,0,No,No
-9227919.691,4043514.301,90792,1.30201E+11,2018-2019,GA,1302010,GA-652,Elbert County,Elbert County Elementary School,1150 Athens Tech Rd,,Elberton,GA,30635,    ,(706)213-4600,2,4,Not Virtual,623,623,0,,,,199,213,257,,,,,,,,,,669,669,0,66,251,311,0,35,43,34.109423,-82.895811,41-Rural: Fringe,Elbert County,15.6,1-Yes,1-Yes,0,0,4,2,25,41,130,121,159,152,0,0,17,18,335,334,1,,,Regular school,Currently operational ,Elementary,6,No,No
-9222484.169,4040183.103,90793,1.30201E+11,2018-2019,GA,1302010,GA-652,Elbert County,Elbert County Primary School,1019 Falling Creek Dr,,Elberton,GA,30635,    ,(706)213-4700,KG,1,Not Virtual,448,448,0,,254,227,,,,,,,,,,,,,481,481,2,49,167,233,0,26,34,34.084565,-82.847014,32-Town: Distant,Elbert County,14.1,1-Yes,1-Yes,1,1,4,0,23,26,87,80,116,117,0,0,16,10,247,234,1,,,Regular school,Currently operational ,Elementary,4,No,No
-9369385.946,4056725.63,90794,1.30222E+11,2018-2019,GA,1302220,GA-658,Forsyth County,Kelly Mill Elementary,1180 Chamblee Gap Rd,,Cumming,GA,30040,    ,(770)887-2461,PK,5,Not Virtual,79,66,13,34,144,177,194,220,219,197,,,,,,,,,1185,1185,3,104,39,863,0,53,72.5,34.207718,-84.166624,21-Suburb: Large,Forsyth County,16.3,Not Applicable,Not Applicable,3,0,60,63,50,54,17,22,469,394,0,0,30,23,629,556,1,,,Regular school,Currently operational ,Elementary,123,No,No
-9381473.188,4044671.423,90795,1.30228E+11,2018-2019,GA,1302280,GA-660,Fulton County,Cambridge High School,2845 Bethany Bnd,,Milton,GA,30004,    ,(470)254-2883,9,12,Not Virtual,108,82,26,,,,,,,,,,,536,525,503,490,,2054,2054,2,157,184,1430,1,48,108.0999985,34.117986,-84.275294,21-Suburb: Large,Fulton County,19,Not Applicable,Not Applicable,1,1,116,116,89,68,90,94,718,712,1,0,23,25,1038,1016,1,,,Regular school,Currently operational ,High,232,No,No
-9403915.099,4122709.046,90796,1.30234E+11,2018-2019,GA,1302340,GA-661,Gilmer County,Ellijay Primary School,196 McCutchen St,,Ellijay,GA,30540,    ,(706)276-5010,PK,1,Not Virtual,377,339,38,102,232,209,,,,,,,,,,,,,543,543,0,184,2,352,0,5,36,34.696423,-84.476877,41-Rural: Fringe,Gilmer County,15.1,1-Yes,1-Yes,0,0,0,0,101,83,1,1,181,171,0,0,2,3,285,258,1,,,Regular school,Currently operational ,Elementary,0,No,No
-9082981.496,3649914.162,90797,1.3024E+11,2018-2019,GA,1302400,GA-663,Glynn County,Risley Middle School,707 Southport Pkwy,,Brunswick,GA,31523,    ,(912)267-4100,6,8,Not Virtual,405,344,61,,,,,,,,230,212,225,,,,,,667,667,0,58,234,346,1,24,43.59999847,31.132006,-81.593876,41-Rural: Fringe,Glynn County,15.3,1-Yes,1-Yes,0,0,1,3,30,28,112,122,175,171,1,0,13,11,332,335,1,,,Regular school,Currently operational ,Middle,4,No,No
-9341542.484,3896989.175,90798,1.30372E+11,2018-2019,GA,1303720,GA-702,Monroe County,Monroe County Middle School- Banks Stephens Campus,66 Thornton Rd,,Forsyth,GA,31029,    ,(478)994-6186,6,8,Not Virtual,507,426,81,,,,,,,,283,315,314,,,,,,912,912,1,30,242,605,0,24,57.29999924,33.012548,-83.916511,41-Rural: Fringe,Monroe County,15.9,1-Yes,1-Yes,0,1,6,4,14,16,134,108,294,311,0,0,8,16,456,456,1,,,Regular school,Currently operational ,Middle,10,No,No
-9339347.892,3972905.877,90799,1.30393E+11,2018-2019,GA,1303930,GA-707,Newton County,Newton College and Career Academy,144 Ram Dr,,Covington,GA,30014,    ,(678)625-6769,N ,N ,Not Virtual,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,44.79999924,33.582686,-83.896881,21-Suburb: Large,Newton County,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,-2,-2,1,,,Alternative/other school,Currently operational ,Not applicable,,No,No
-9436467.082,4017243.987,90800,1.30402E+11,2018-2019,GA,1304020,GA-710,Paulding County,P. B. Ritch Middle School,60 Old Country Trl,,Dallas,GA,30157,    ,(770)443-8000,6,8,Not Virtual,360,301,59,,,,,,,,203,200,221,,,,,,624,624,2,102,341,133,0,39,41,33.913857,-84.76925,21-Suburb: Large,Paulding County,15.2,Not Applicable,Not Applicable,0,2,3,4,50,52,172,169,67,66,0,0,15,24,307,317,1,,,Regular school,Currently operational ,Middle,7,No,No
-9133463.907,3950450.666,90801,1.30438E+11,2018-2019,GA,1304380,GA-721,Richmond County,Richmond County Technical Career Magnet School,3200 Augusta Tech Dr # B,,Augusta,GA,30906,    ,(706)823-5580,6,12,Not Virtual,419,419,0,,,,,,,,56,52,32,83,59,80,73,,435,435,0,23,318,77,4,12,31,33.414409,-82.047318,12-City: Mid-size,Richmond County,14,1-Yes,1-Yes,0,0,0,1,9,14,135,183,55,22,2,2,10,2,211,224,1,,,Regular school,Currently operational ,High,1,No,No
-9356972.572,3986754.389,92205,1.30003E+11,2018-2019,GA,1300026,GA-891,Department of Juvenile Justice,Rockdale RYDC,2165 Chambers Dr NW,,Conyers,GA,30012,    ,(706)785-2496,8,11,Not Virtual,3,-1,-1,,,,,,,,,,3,9,,1,,,13,13,0,0,11,2,0,0,,33.686226,-84.055085,21-Suburb: Large,Rockdale County,,1-Yes,1-Yes,0,0,0,0,0,0,11,0,2,0,0,0,0,0,13,0,1,,,Special education school,Currently operational ,Secondary,0,No,No
-9391671.586,3987130.008,92208,1.30012E+11,2018-2019,GA,1300120,GA-761,Atlanta Public Schools,KIPP Vision Primary,660 McWilliams Rd SE,,Atlanta,GA,30315,    ,(404)537-5252,KG,4,Not Virtual,498,498,0,,102,104,98,94,100,,,,,,,,,,498,498,0,21,476,0,0,1,28,33.689136,-84.36683,11-City: Large,Fulton County,17.8,1-Yes,1-Yes,0,0,0,0,7,14,239,237,0,0,0,0,1,0,247,251,1,,,Regular school,Currently operational ,Elementary,0,Yes,No
-9401041.067,4001110.13,92209,1.30012E+11,2018-2019,GA,1300120,GA-761,Atlanta Public Schools,Westside Atlanta Charter School,1903 Drew Dr NW,,Atlanta,GA,30318,    ,(404)931-4827,KG,7,Not Virtual,103,86,17,,40,40,43,41,44,36,36,31,,,,,,,311,311,0,15,193,85,1,13,24,33.793445,-84.451034,11-City: Large,Fulton County,13,Not Applicable,Not Applicable,0,0,1,3,3,12,94,99,47,38,1,0,7,6,153,158,1,,,Regular school,Currently operational ,Elementary,4,Yes,No
-8999614.178,3763847.431,92232,1.30102E+11,2018-2019,GA,1301020,GA-625,Savannah-Chatham County,Tybee Island Maritime Academy School,714 Lovell Ave,,Tybee Island,GA,31328,    ,(912)395-4060,KG,5,Not Virtual,79,67,12,,36,44,44,48,74,38,,,,,,,,,284,284,0,12,33,229,0,8,22.10000038,32.004145,-80.845021,31-Town: Fringe,Chatham County,12.9,Not Applicable,Not Applicable,0,0,2,0,8,4,22,11,134,95,0,0,4,4,170,114,1,,,Regular school,Currently operational ,Elementary,2,Yes,No
-9026594.75,3771124.682,92233,1.30102E+11,2018-2019,GA,1301020,GA-625,Savannah-Chatham County,Savannah Classical Academy Charter School,705 E Anderson St,,Savannah,GA,31401,    ,(912)395-4040,KG,8,Not Virtual,201,172,29,,14,27,35,36,34,43,31,21,25,,,,,,266,266,0,11,215,25,1,11,24.29999924,32.05938,-81.087341,12-City: Mid-size,Chatham County,10.9,1-Yes,1-Yes,0,0,0,3,6,5,90,125,9,16,1,0,5,6,111,155,1,,,Regular school,Currently operational ,Elementary,3,Yes,No
-9383198.966,4008560.623,92255,1.30174E+11,2018-2019,GA,1301740,GA-644,DeKalb County,GLOBE Academy Charter School I,2225 Heritage Dr NE,,Atlanta,GA,30345,    ,(404)867-6183,KG,8,Not Virtual,114,96,18,,143,144,132,122,51,72,97,86,56,,,,,,903,903,3,115,234,443,1,71,49.09999847,33.849044,-84.290857,21-Suburb: Large,DeKalb County,18.4,Not Applicable,Not Applicable,2,1,17,19,56,59,103,131,222,221,0,1,42,29,442,461,1,,,Regular school,Currently operational ,Elementary,36,Yes,No
-9408922.574,4014165.999,92284,1.30129E+11,2018-2019,GA,1301290,GA-633,Cobb County,Smyrna Elementary School,1099 Fleming St SE,,Smyrna,GA,30080,    ,(678)842-6741,PK,5,Not Virtual,613,541,72,15,178,172,180,178,166,162,,,,,,,,,1051,1051,0,312,429,236,0,58,73.90000153,33.890858,-84.521763,21-Suburb: Large,Cobb County,14.2,1-Yes,1-Yes,0,0,9,7,160,152,212,217,133,103,0,0,31,27,545,506,1,,,Regular school,Currently operational ,Elementary,16,No,No
-9223741.133,3697839.393,92285,1.30135E+11,2018-2019,GA,1301350,GA-634,Coffee County,Wiregrass Regional College and Career Academy,706 Baker Hwy W,,Douglas,GA,31533,    ,(912)384-2086,9,12,Not Virtual,154,154,0,,,,,,,,,,,53,48,57,32,,190,190,0,30,46,110,0,4,12.39999962,31.499848,-82.85825,33-Town: Remote,Coffee County,15.3,1-Yes,1-Yes,0,0,0,0,11,19,12,34,50,60,0,0,0,4,73,117,1,,,Regular school,Currently operational ,High,0,No,No
-9444301.028,4099965.079,92314,1.30243E+11,2018-2019,GA,1302430,GA-664,Gordon County,Red Bud Middle School,430 Floyd Rd NE,,Calhoun,GA,30701,    ,(706)879-5261,6,8,Not Virtual,479,406,73,,,,,,,,290,309,279,,,,,,878,878,2,86,12,759,0,12,57.20000076,34.528185,-84.839687,41-Rural: Fringe,Gordon County,15.3,1-Yes,1-Yes,1,1,6,1,40,46,5,7,380,379,0,0,5,7,437,441,1,,,Regular school,Currently operational ,Middle,7,No,No
-9367979.504,3729036.748,92330,1.30327E+11,2018-2019,GA,1303270,GA-688,Lee County,Lee County Middle School East,185 Firetower Rd,,Leesburg,GA,31763,    ,(229)903-3500,6,8,Not Virtual,310,246,64,,,,,,,,238,219,237,,,,,,694,694,0,24,147,481,0,21,42.20000076,31.738531,-84.154033,31-Town: Fringe,Lee County,16.4,1-Yes,2-No,0,0,12,9,12,12,78,69,274,207,0,0,14,7,390,304,1,,,Regular school,Currently operational ,Middle,21,No,No
-9097263.33,3728349.704,92331,1.30336E+11,2018-2019,GA,1303360,GA-691,Long County,Long County Middle School,2001 US Highway 84 E,,Ludowici,GA,31316,    ,(912)545-2069,6,8,Not Virtual,664,584,80,,,,,,,,307,291,280,,,,,,878,878,5,147,244,408,2,66,49,31.733294,-81.722094,41-Rural: Fringe,Long County,17.9,1-Yes,1-Yes,3,2,4,2,71,76,115,129,179,229,1,1,32,34,405,473,1,,,Regular school,Currently operational ,Middle,6,No,No
-9442643.193,3835763.879,92334,1.30387E+11,2018-2019,GA,1303870,GA-706,Muscogee County,Aaron Cohn Middle School,7352 Garrett Rd,,Midland,GA,31820,    ,(706)569-3801,6,8,Not Virtual,305,222,83,,,,,,,,230,217,213,,,,,,660,660,1,54,304,246,1,35,37,32.550143,-84.824682,12-City: Mid-size,Muscogee County,17.8,Not Applicable,Not Applicable,1,0,9,10,24,30,163,141,123,123,1,0,16,19,337,323,1,,,Regular school,Currently operational ,Middle,19,No,No
-9285413.925,4140217.401,92335,1.30432E+11,2018-2019,GA,1304320,GA-719,Rabun County,Rabun County Primary School,801 E Boggs Mountain Rd,,Tiger,GA,30576,    ,(706)782-3831,PK,2,Not Virtual,391,313,78,93,148,183,164,,,,,,,,,,,,588,588,2,88,1,481,0,15,39.5,34.825693,-83.412365,41-Rural: Fringe,Rabun County,14.9,1-Yes,1-Yes,2,0,0,1,43,45,0,1,253,228,0,0,7,8,305,283,1,,,Regular school,Currently operational ,Elementary,1,No,No
-9294722.256,4103907.919,92355,1.30258E+11,2018-2019,GA,1302580,GA-668,Habersham County,Habersham Success Academy,171 Raider Cir,,Mount Airy,GA,30563,    ,(706)894-3056,7,12,Not Virtual,50,47,3,,,,,,,,,2,8,9,9,18,28,,74,74,0,30,1,41,0,2,0.5,34.557474,-83.495974,41-Rural: Fringe,Habersham County,148,1-Yes,1-Yes,0,0,0,0,19,11,1,0,23,18,0,0,1,1,44,30,1,,,Regular school,Currently operational ,High,0,No,No
-9488831.542,4142874.583,92379,1.30537E+11,2018-2019,GA,1305370,GA-746,Walker County,Saddle Ridge Elementary and Middle School,9858 N Highway 27,,Rock Spring,GA,30739,    ,(706)375-1219,PK,8,Not Virtual,378,288,90,30,68,63,34,35,53,46,103,116,81,,,,,,629,629,0,11,16,579,0,22,50.79999924,34.845159,-85.239654,41-Rural: Fringe,Walker County,12.4,1-Yes,1-Yes,0,0,0,1,6,5,8,8,277,302,0,0,11,11,302,327,1,,,Regular school,Currently operational ,Elementary,1,No,No
-9396223.835,4007832.535,93376,1.30012E+11,2018-2019,GA,1300120,GA-761,Atlanta Public Schools,Atlanta Classical Academy,3260 Northside Dr NW,,Atlanta,GA,30305,    ,(404)369-3500,KG,12,Not Virtual,23,23,0,,55,55,55,55,54,55,55,54,54,52,41,48,34,,667,667,1,70,88,476,0,18,49.09999847,33.84378,-84.407711,11-City: Large,Fulton County,13.6,Not Applicable,Not Applicable,1,0,5,9,26,44,34,54,217,259,0,0,8,10,291,376,1,,,Regular school,Currently operational ,Other,14,Yes,No
-9397895.258,3997227.325,93377,1.30012E+11,2018-2019,GA,1300120,GA-761,Atlanta Public Schools,Kipp WAYS Primary School,350 Temple St NW,,Atlanta,GA,30314,    ,(404)924-6310,KG,4,Not Virtual,505,505,0,,100,103,103,100,99,,,,,,,,,,505,505,3,3,496,0,0,3,28,33.76452,-84.422721,11-City: Large,Fulton County,18,1-Yes,1-Yes,1,2,0,0,2,1,261,235,0,0,0,0,1,2,265,240,1,,,Regular school,Currently operational ,Elementary,0,Yes,No
-9385590.596,3994522.4,93378,1.30012E+11,2018-2019,GA,1300120,GA-761,Atlanta Public Schools,Charles Drew Charter School JA/SA,300 E Lake Blvd SE,,Atlanta,GA,30317,    ,(404)687-0001,6,12,Not Virtual,438,358,80,,,,,,,,136,131,135,136,105,109,81,,833,833,0,22,699,71,2,30,74.80000305,33.74433,-84.312181,11-City: Large,DeKalb County,11.1,1-Yes,1-Yes,0,0,5,4,11,11,336,363,39,32,1,1,16,14,408,425,1,,,Regular school,Currently operational ,High,9,Yes,No
-9397793.342,3995780.806,93379,1.30012E+11,2018-2019,GA,1300120,GA-761,Atlanta Public Schools,Booker T. Washington High School,45 Whitehouse Dr SW,,Atlanta,GA,30314,    ,(404)802-4600,9,12,Not Virtual,679,679,0,,,,,,,,,,,223,160,152,144,,679,679,0,19,657,0,0,2,54.40000153,33.75358,-84.421791,11-City: Large,Fulton County,12.5,1-Yes,1-Yes,0,0,0,1,6,13,326,331,0,0,0,0,0,2,332,347,1,,,Regular school,Currently operational ,High,1,No,No
-9400497.515,3977286.311,93380,1.30023E+11,2018-2019,GA,1300232,GA-7820120,State Charter Schools- Georgia Cyber Academy,Georgia Cyber Academy,1745 Phoenix Blvd Suite 100,,Atlanta,GA,30349,    ,(404)334-4790,KG,12,Full Virtual,5004,3951,1053,,666,667,775,573,528,792,674,882,1212,1392,1151,886,975,,11173,11173,35,914,4212,4999,26,761,393,33.61544,-84.446101,21-Suburb: Large,Clayton County,28.4,1-Yes,1-Yes,20,15,110,116,423,491,2054,2158,2447,2552,14,12,369,392,5437,5736,1,,,Regular school,Currently operational ,Other,226,Yes,No
-9384245.304,3977025.233,93381,1.30023E+11,2018-2019,GA,1300233,GA-7820121,State Charter Schools- Utopian Academy for the Arts Charter,Utopian Academy for the Arts Charter School,2750 Forest Pkwy,,Ellenwood,GA,30294,    ,(470)446-1070,6,8,Not Virtual,258,258,0,,,,,,,,108,75,75,,,,,,258,258,0,14,242,2,0,0,28,33.613501,-84.300195,21-Suburb: Large,Clayton County,9.2,1-Yes,1-Yes,0,0,0,0,7,7,115,127,1,1,0,0,0,0,123,135,1,,,Regular school,Currently operational ,Middle,0,Yes,No
-9385869.166,4036713.457,93382,1.30023E+11,2018-2019,GA,1300234,GA-7820614,State Charter Schools- International Charter School of Atlan,International Charter School of Atlanta,1335 Northmeadow Pkwy Ste 100,,Roswell,GA,30076,    ,(470)222-7420,KG,7,Not Virtual,19,15,4,,127,132,131,118,72,52,56,45,,,,,,,733,733,1,139,210,270,0,67,51.20000076,34.058797,-84.314708,13-City: Small,Fulton County,14.3,1-Yes,2-No,1,0,16,30,75,64,90,120,126,144,0,0,26,41,334,399,1,,,Regular school,Currently operational ,Elementary,46,Yes,No
-9320581.752,3887172.984,93383,1.30042E+11,2018-2019,GA,1300420,GA-611,Bibb County,Academy For Classical Education,5665 New Forsyth Rd,,Macon,GA,31210,    ,(478)747-5310,KG,12,Not Virtual,1693,1693,0,,140,144,149,145,146,142,145,147,146,136,120,82,66,,1708,1708,2,55,265,1211,1,41,110,32.93872,-83.728361,12-City: Mid-size,Bibb County,15.5,Not Applicable,Not Applicable,1,1,69,64,24,31,126,139,602,609,0,1,19,22,841,867,1,,,Regular school,Currently operational ,Other,133,Yes,No
-9275249.499,3817263.2,93384,1.30044E+11,2018-2019,GA,1300440,GA-612,Bleckley County,Bleckley County Success Academy,140 Country Club Rd,,Cochran,GA,31014,    ,(478)934-1685,6,12,Not Virtual,46,46,0,,,,,,,,3,4,3,1,18,10,10,,49,49,1,1,13,32,0,2,3,32.410088,-83.32097,41-Rural: Fringe,Bleckley County,16.3,1-Yes,1-Yes,0,1,0,0,1,0,9,4,14,18,0,0,2,0,26,23,1,,,Regular school,Currently operational ,High,0,No,No
-9385210.109,3969114.109,93385,1.30123E+11,2018-2019,GA,1301230,GA-631,Clayton County,Martha Ellen Stilwell School for the Performing Arts,2580 Mount Zion Pkwy,,Jonesboro,GA,30236,    ,(770)473-2785,9,12,Not Virtual,555,555,0,,,,,,,,,,,146,132,148,171,,597,597,1,61,462,20,0,12,34,33.5543,-84.308771,21-Suburb: Large,Clayton County,17.6,1-Yes,1-Yes,0,1,13,28,14,47,122,340,6,14,0,0,2,10,157,440,1,,,Regular school,Currently operational ,High,41,No,No
-9323238.364,3753276.007,93386,1.30156E+11,2018-2019,GA,1301560,GA-640,Crisp County,Crisp County Primary School,327 Old Hatley Rd,,Cordele,GA,31015,    ,(229)276-3450,KG,3,Not Virtual,674,674,0,,269,269,300,277,,,,,,,,,,,1115,1115,6,68,636,350,0,43,86.5,31.92353,-83.752159,41-Rural: Fringe,Crisp County,12.9,1-Yes,1-Yes,3,3,6,6,36,32,316,320,175,175,0,0,21,22,557,558,1,,,Regular school,Currently operational ,Elementary,12,No,No
-9384979.099,3999712.169,93387,1.30168E+11,2018-2019,GA,1301680,GA-773,City Schools of Decatur,Westchester Elementary School,758 Scott Blvd,,Decatur,GA,30030,    ,(404)370-4400,PK,3,Not Virtual,8,7,1,44,74,70,72,73,,,,,,,,,,,333,333,2,8,23,269,0,19,22.10000038,33.78314,-84.306721,21-Suburb: Large,DeKalb County,15.1,Not Applicable,Not Applicable,0,2,6,6,6,2,11,12,149,120,0,0,9,10,181,152,1,,,Regular school,Currently operational ,Elementary,12,No,No
-9412788.589,3619518.823,93388,1.30171E+11,2018-2019,GA,1301710,GA-643,Decatur County,New Beginning Learning Center,1301 E College St,,Bainbridge,GA,39819,    ,(229)243-6827,7,12,Not Virtual,90,90,0,,,,,,,,,2,14,22,18,29,11,,96,96,0,8,62,24,0,2,1.299999952,30.898114,-84.556545,32-Town: Distant,Decatur County,73.8,1-Yes,1-Yes,0,0,0,0,3,5,45,17,15,9,0,0,2,0,65,31,1,,,Regular school,Currently operational ,High,0,No,No
